ID,sentence,labels,isBGC
BGC0000093,Cluster_1256629 Cluster_0673389 Cluster_1027306 Cluster_1809265 EC:4.2.1.119 Cluster_1516797 Cluster_0252035 Cluster_1714564 Cluster_1472957 Cluster_1460162 Cluster_0650501 Cluster_0506885 Cluster_0118493 Cluster_1624645 Cluster_1161695 Cluster_1517028 Cluster_1649776 Cluster_1474940 EC:2.7.13.3 Cluster_1496420 Cluster_1580061 Cluster_1207530 Cluster_1434423 Cluster_1516797 Cluster_0217463 Cluster_1102874 EC:2.2.1.6 Cluster_0819229 Cluster_0909082 Cluster_1073385 EC:4.2.1.136 Cluster_0321044 Cluster_1011689 Cluster_1554375 Cluster_0151947 Cluster_1023030 Cluster_1185396 Cluster_0575621 EC:1.1.1.31 EC:4.1.1.47 EC:4.2.1.156 Cluster_0034013 Cluster_1041369 Cluster_1215312 Cluster_0151771 Cluster_1144092 Cluster_1091696 Cluster_0404609 Cluster_0909082 Cluster_1184433 Cluster_1838152 Cluster_0310265 Cluster_0160198 Cluster_0054831 Cluster_1791353 Cluster_1604868 Cluster_0309217 Cluster_0073841 Cluster_1222549 Cluster_1313057 Cluster_1613826 Cluster_0832358 Cluster_0334480 Cluster_0863345 Cluster_1078323 Cluster_0519424 Cluster_1361771 Cluster_1078462 Cluster_0837690 Cluster_1019839 Cluster_0681335 EC:2.3.1.82 Cluster_1456679 Cluster_1738220 Cluster_0658742 Cluster_1635236 EC:1.14.13.22 Cluster_0232144 EC:6.1.1.15 EC:2.1.1.144 Cluster_1613826 Cluster_1106073 Cluster_1043472 Cluster_1669990 Cluster_1421019 Cluster_0754414 Cluster_0554161 Cluster_0916223 Cluster_0782651 Cluster_0785339 EC:2.7.1.92 Cluster_0297907,Polyketide,Yes
BGC0000641,Cluster_0786272 EC:2.4.1.17 Cluster_0178474 EC:1.3.99.31 EC:2.5.1.32 Cluster_0510046,Terpene,Yes
BGC0001295,Cluster_1570271 Cluster_1168661 Cluster_0487001 Cluster_0193811 Cluster_0033891 EC:4.1.99.20 EC:4.1.2.56 Cluster_1389436 Cluster_1013303 Cluster_1487794 Cluster_1433967 Cluster_1722574 Cluster_1025594 Cluster_0641043,Other,Yes
BGC0000171,Cluster_0580236 EC:4.1.99.20 EC:4.1.2.56 Cluster_1151278 Cluster_1192257 Cluster_0128324 Cluster_0580911 Cluster_0163600 Cluster_1331487 Cluster_0315562 Cluster_0620419 Cluster_0640009 Cluster_1465054 EC:2.5.1.129 Cluster_1083880 Cluster_0500934 Cluster_0413440 Cluster_1737491 Cluster_0411835 Cluster_0852062 Cluster_1754446 Cluster_1223535 Cluster_0279797 Cluster_0702961 EC:1.14.14.5 Cluster_0702961 Cluster_1156945 Cluster_0702961 Cluster_1879717 Cluster_0298748 Cluster_1653799,Polyketide,Yes
BGC0002602,Cluster_1669326 Cluster_1866339 Cluster_0406238 Cluster_1170884 Cluster_0857149 Cluster_0742810,Alkaloid,Yes
BGC0000461,Cluster_1199471 EC:2.7.13.3 EC:2.7.7.59 Cluster_1390689 EC:3.6.3.25 Cluster_0058961 Cluster_1757655 Cluster_1823088 Cluster_1310899 Cluster_0406106,NRP,Yes
BGC0000182,Cluster_0650298 Cluster_1361771 Cluster_1275743 Cluster_1672884 Cluster_0205687 EC:2.3.1.39 EC:5.4.99.15 Cluster_1072311 Cluster_1332471 Cluster_0360865 Cluster_0120066 Cluster_1430523 Cluster_1197614 Cluster_1736527 Cluster_0947447 Cluster_1324949 Cluster_0410718 Cluster_0567111 Cluster_1706746 Cluster_1205986 EC:6.1.1.5 Cluster_1049183 Cluster_1768739 Cluster_1537731 Cluster_1164918 Cluster_1463402 Cluster_1105345 Cluster_0572811 Cluster_1515094 Cluster_0104263 EC:6.2.1.3 Cluster_0679506 Cluster_0629862 Cluster_1825974 EC:3.5.1.4 EC:2.3.1.184,Polyketide,Yes
BGC0000539,Cluster_1276271 Cluster_1261696 Cluster_0820569 Cluster_0304823 Cluster_1139482 Cluster_1755456 Cluster_0189502 Cluster_1149281 Cluster_0859027 Cluster_1330556 Cluster_1670791,RiPP,Yes
BGC0000476,Cluster_1606350,RiPP,Yes
BGC0000428,Cluster_0970700 Cluster_0377031 EC:1.14.13.9 Cluster_0232471 Cluster_0436945 Cluster_1324087 Cluster_1193092 Cluster_1145220 EC:2.7.7.24 Cluster_0839379 Cluster_1523349 Cluster_0133392 Cluster_0393170 Cluster_1021965 Cluster_0848879 Cluster_1048401 Cluster_0359412 Cluster_1514163 Cluster_1135729 Cluster_1653799 Cluster_1906734 Cluster_0121026 Cluster_1165670 Cluster_1432046 Cluster_1653936 Cluster_0652297,NRP,Yes
BGC0000978,Cluster_1159173 Cluster_1159173 Cluster_0547444 Cluster_1660803 Cluster_1493077 Cluster_0058092 Cluster_0547444 Cluster_0305760 Cluster_0789487 EC:2.1.1.77 Cluster_1159173 Cluster_1159173 EC:2.7.1.25 Cluster_1565200,NRP Polyketide Alkaloid,Yes
BGC0002140,Cluster_1102752 Cluster_1107127 Cluster_1072311 Cluster_1192257 Cluster_0759862 Cluster_0207207 Cluster_1514163 Cluster_0966815 Cluster_0907580 EC:2.3.1.179 EC:2.3.1.179 Cluster_0714518 EC:1.1.1.100 Cluster_0662321 Cluster_0966815 Cluster_1192257 Cluster_1910999 Cluster_0805133 Cluster_0839379 Cluster_0805133 EC:2.7.7.24 EC:4.2.1.46 Cluster_1579119 Cluster_1021965 Cluster_0750702 Cluster_0716432 Cluster_0390833 Cluster_0010015 Cluster_1872105 EC:6.4.1.3 Cluster_0224797 EC:1.1.3.45 Cluster_0705695 Cluster_0738837 Cluster_0970700 EC:1.2.7.3 EC:1.2.7.3,Polyketide,Yes
BGC0001882,Cluster_1207139 EC:1.1.1.127 Cluster_1670372 Cluster_0748602 Cluster_0256460 Cluster_1282402 Cluster_0958948 Cluster_1192257 Cluster_0256463 Cluster_0705532 Cluster_0604739 Cluster_0256462 EC:4.2.1.94 Cluster_0256461 Cluster_1073396 Cluster_1797757 Cluster_1758358 Cluster_0256464 Cluster_0980407 Cluster_0967319 Cluster_1722574 Cluster_1052945 Cluster_0857149,Polyketide,Yes
BGC0001013,Cluster_0043995 Cluster_1354157 Cluster_1354152 Cluster_1354165 Cluster_0985313 Cluster_1354154 Cluster_1354153 Cluster_1354167 Cluster_1354160 Cluster_0193314 Cluster_1354155 Cluster_1354159 Unknown Cluster_1354151 Cluster_1354168 Cluster_0043998 Cluster_1354166 Cluster_1354163 Cluster_1124421 EC:2.4.1.13 EC:6.3.5.3 EC:4.2.1.136 Cluster_1555084 Cluster_1044407 Cluster_0043999 Unknown Cluster_0043993 Cluster_0043997 Cluster_1354158 Cluster_1354169 Cluster_1381988 Cluster_0043992 Cluster_0044000 Cluster_1354161 Cluster_0043994 Cluster_0043996 Cluster_1354162 Cluster_1205207 Cluster_0966815 Cluster_1354164 Cluster_1354156 Cluster_1761470,NRP Polyketide,Yes
BGC0000328,Cluster_1889376 Cluster_1159728 EC:6.2.1.46 Cluster_0200163 Cluster_0767540 Cluster_1501678 Cluster_0165675 Cluster_0201269,NRP,Yes
BGC0000552,Cluster_0820569 Cluster_1139482 EC:1.6.5.3 Cluster_0365232 EC:3.6.3.43 Cluster_0989159 Cluster_0296012,RiPP,Yes
BGC0000175,Cluster_0839091 Cluster_1420599 Cluster_1391431 Cluster_1377462 Cluster_0315562 Cluster_0620419 Cluster_0640009 Cluster_1465054 Cluster_0755710 Cluster_1072311 EC:1.1.1.100 Cluster_1809265 EC:1.2.1.30 Cluster_1746406 Cluster_1586248 Cluster_1681782 Cluster_0642606 Cluster_0215378,Polyketide,Yes
BGC0000029,Cluster_1741632 Cluster_1141301 Cluster_1567671 Cluster_0321044 Cluster_1465054 Cluster_0226104 Cluster_0978682 Cluster_0567571 Cluster_1555084 Cluster_0099286 Cluster_1326948 Cluster_1794220 Cluster_1264015 Cluster_0843394 Cluster_1736174 Cluster_1809265 Cluster_0779982 EC:3.4.11.5 EC:2.3.1.94 EC:2.3.1.94 Cluster_0779982 Cluster_1515900 Cluster_1207787 Cluster_1872473 Cluster_1217882 Cluster_1021675 Cluster_0185910 Cluster_0156807,Polyketide,Yes
BGC0001457,Cluster_0709394 Cluster_0775126 Cluster_1328074 Cluster_0775118 Cluster_0775125 Cluster_0775124 Cluster_0775119 Cluster_1727151 Cluster_1427716 Cluster_0775131 Cluster_0775122 Cluster_1077649 EC:3.4.21.92 Cluster_1494500 EC:5.4.99.15 Cluster_0983199 Cluster_1124421 Cluster_1207787 Cluster_1199471 EC:2.1.1.281 Cluster_1500476 Cluster_1434299 Cluster_0775129 Cluster_1380906 Cluster_0775116 Cluster_0005362 Cluster_0654754 Cluster_0775127 Cluster_0775120 Cluster_1068782 Cluster_0775128 Cluster_0775117 Cluster_0775117 Cluster_0775123 Cluster_0582593 Cluster_0775130 Cluster_0775121,NRP,Yes
BGC0000819,Cluster_0431146 Cluster_1704211 Cluster_0916006 Cluster_0508818 Cluster_1563710 Cluster_1052945 Cluster_1669242 Cluster_0896762 Cluster_0431146 Cluster_0431146 Cluster_1722574 Cluster_1780452 Cluster_1616021 EC:2.1.1.172 Cluster_1852520,NRP Alkaloid,Yes
BGC0000365,Cluster_1049256 Cluster_1273375 Cluster_1273375 Cluster_1462792 EC:2.7.7.24 Cluster_1303564 EC:5.1.3.2 Cluster_1747860 EC:2.1.1.101 Cluster_1303564 Cluster_0689182 Cluster_0854867 Cluster_1303564 EC:2.1.1.15 Cluster_0929347 Cluster_0417784 Cluster_1199471 EC:6.2.1.3 EC:6.2.1.3 Cluster_1853456 Cluster_0893926 Cluster_0444146 Cluster_1545491 Cluster_1599875 Cluster_1555084 Cluster_1256060 Cluster_1273375 EC:2.7.7.94 Cluster_0728777 Cluster_1382982,NRP,Yes
BGC0000162,Cluster_1149282 Cluster_1334695 Cluster_1496420 Cluster_0629380 Cluster_0805133 Cluster_0372144 Cluster_1245728 Cluster_0791598 Cluster_1389436 Cluster_0839379 Cluster_0010015 Cluster_1910999 Cluster_0740722 Cluster_1021965 Cluster_1491850 EC:2.7.7.24 EC:4.2.1.46 Cluster_1021202 EC:2.6.1.50 Cluster_0393170 Cluster_1199458 EC:2.2.1.7 Cluster_1465054 Cluster_1555084 Cluster_1159173 Cluster_0966815 EC:2.3.1.180 Cluster_1785310 Cluster_1599952 Cluster_0436129 Cluster_0430799 Cluster_0805133 Cluster_0805133 Cluster_0230495 EC:3.1.2.14 Cluster_0390833 EC:6.1.1.7 Cluster_0519424 Cluster_1192257 Cluster_1558783 Cluster_0791601 Cluster_0038809 Cluster_1255250 Cluster_0554565 Cluster_1657691,Polyketide,Yes
BGC0002181,Cluster_0375941 Cluster_0507050 Cluster_1221368 Cluster_0820449 Cluster_0375941 Cluster_0375941 Cluster_1767567,Terpene,Yes
BGC0001345,Cluster_1043094 Cluster_0391940 EC:1.3.1.28 EC:5.4.4.2 EC:2.7.7.58 EC:3.3.2.1 Cluster_1366176 EC:2.5.1.54 Cluster_0259505 Cluster_0848872 Cluster_1386662 Cluster_0781194,NRP,Yes
BGC0000395,EC:1.1.3.46 EC:3.6.4.12 Cluster_1809265 Cluster_0400243 Cluster_1369875 Cluster_1199471 Cluster_0517301 EC:2.6.1.103 EC:1.13.11.27 EC:6.2.1.3 Cluster_0742456 Cluster_1231880 Cluster_0235939 Cluster_0748727,NRP,Yes
BGC0000313,Cluster_0077340 EC:5.2.1.8 Cluster_1295737 Cluster_1669327 EC:1.2.7.7 EC:6.2.1.16 Cluster_1147850 Cluster_0620329 EC:1.2.1.27 Cluster_0007113,NRP,Yes
BGC0000268,Cluster_1449151 Cluster_1420023 Cluster_0299315 Cluster_0601862 EC:1.1.1.25 Cluster_1216681 Cluster_0399577 Cluster_1084811 Cluster_0821836 Cluster_1397627 EC:5.3.1.9 Cluster_0976705 EC:1.1.1.49 EC:2.2.1.2 EC:2.2.1.1 Cluster_1914574 Cluster_1533099 EC:1.2.7.3 EC:1.2.7.3 Cluster_0106506 Cluster_1352573 Cluster_0010015 Cluster_0390833 Cluster_1021965 Cluster_1579119 EC:4.2.1.46 Cluster_0882919 Cluster_0805133 Cluster_0839379 Cluster_0805133 Cluster_1910999 Cluster_1192257 Cluster_0966815 Cluster_0662321 Cluster_0819229 Cluster_0714518 EC:2.3.1.179 EC:2.3.1.179 Cluster_0907580 Cluster_0966815 Cluster_1514163 Cluster_0207207 Cluster_0759862 Cluster_1192257 Cluster_1072311 Cluster_0970700 EC:1.1.3.45 Cluster_1888387 Cluster_0909082 Cluster_0735078 EC:6.2.1.3 Cluster_1649982 Cluster_0296767 Cluster_0855993 EC:3.2.1.23,Polyketide,Yes
BGC0001321,EC:1.1.3.20 Cluster_1590860 Unknown Cluster_1205981 Cluster_1422383 Cluster_1422384 Unknown Unknown EC:2.5.1.31 Cluster_1422382 Cluster_1205981 EC:2.5.1.28 EC:4.2.3.50 Cluster_0375941,Terpene,Yes
BGC0001888,Cluster_1607341 Cluster_0698425 Cluster_1607342 Cluster_1607339 Cluster_1607340 Cluster_0705518,Other,Yes
BGC0001972,Cluster_1653799 Cluster_0642961 Cluster_0477797 Cluster_1352203 Cluster_1068460 Cluster_0321044 EC:3.5.4.25 Cluster_1192257 Cluster_1893298 Cluster_1168354 Cluster_1332441 Cluster_1447749 Cluster_0179120 Cluster_0248566 EC:2.1.1.72 Cluster_0321044 Cluster_1424732 Cluster_0891593 Cluster_0032643 Cluster_1168354 Cluster_0471644 Cluster_0793980 Cluster_0794794 Cluster_1789088 Cluster_1257250 Cluster_1011338 EC:3.5.4.25 Cluster_1460228,Other,Yes
BGC0001487,Cluster_0111870 EC:2.5.1.54 Cluster_0072736 Cluster_0372144 Cluster_1722574 Cluster_1643379 Cluster_1662408 Cluster_1371587 Cluster_0788009,Other,Yes
BGC0002273,Cluster_0306482 EC:2.1.1.197 Cluster_0377032 Cluster_0377034 Cluster_0510830 Cluster_1616021 EC:1.1.1.100 Cluster_0377034 Cluster_0431146 EC:1.3.1.42 Cluster_1616021 Cluster_0377033 Cluster_0377058 Cluster_1616021 Cluster_0499345 Cluster_1722574 Cluster_1704211 EC:2.1.1.197 Cluster_1429163,NRP,Yes
BGC0001857,Cluster_0483195 Cluster_0099605 Cluster_1102874 Cluster_1669326 Cluster_0916006 Cluster_0025852 Cluster_1881079 Cluster_1390920 EC:3.6.4.12,Alkaloid NRP Polyketide,Yes
BGC0000120,Cluster_0375941 Cluster_1472628 Cluster_0405770 Cluster_0011227 EC:1.1.1.1 Cluster_1192257 Cluster_1248080 Cluster_0535997 Cluster_0761494 Cluster_0909082 EC:3.2.1.4 Cluster_1317977 Cluster_0375941 Cluster_0895348 EC:2.3.1.165,Polyketide,Yes
BGC0002276,Cluster_0232471,NRP,Yes
BGC0001966,Cluster_1282921 EC:3.6.3.6 Cluster_0512516 Cluster_0678400 Cluster_1201832 Cluster_0703339 Cluster_1422385 Cluster_1170456 Cluster_0792370 Cluster_1467791 Cluster_0421823 EC:6.2.1.3 EC:6.1.1.20,NRP Polyketide,Yes
BGC0000151,EC:6.1.1.15 EC:2.3.1.38 EC:1.1.3.15 Cluster_0659041 Cluster_0497380 Cluster_1681430 EC:3.6.3.25 EC:2.1.1.234 Cluster_0848432 EC:5.4.99.2 Cluster_1555084 EC:2.7.7.42 EC:2.3.1.38 EC:2.3.1.38 Cluster_1465054 Cluster_1809265 Cluster_1809265 EC:2.6.1.50 Cluster_0805133 Cluster_0252035 EC:6.4.1.3 Cluster_0321044 Cluster_1207787 EC:4.2.1.46 EC:2.7.7.24,Polyketide Saccharide,Yes
BGC0000392,Cluster_1769899 Cluster_1653799 Cluster_0321044 Cluster_1514533 Cluster_1806792 Cluster_0742456 Cluster_0817382 Cluster_0264961 Cluster_0620867 Cluster_1328459 Cluster_0391940 Cluster_0176291 Cluster_1814246 EC:1.3.1.28,NRP,Yes
BGC0000693,Cluster_0195125 Cluster_0686421 Cluster_1131581 Cluster_0553008 Cluster_0172513 EC:2.6.1.101 Cluster_1482012 EC:2.4.1.283 EC:2.4.2.49 Cluster_0172514 EC:2.6.1.93 EC:4.2.3.4 EC:3.5.1.112 Cluster_0338638 Cluster_0967319 EC:4.3.2.6 EC:2.3.2.19 Cluster_1436510 EC:6.2.1.39 EC:4.1.1.95 EC:1.14.14.13 EC:3.1.3.88 Cluster_0172515 Cluster_0196669 Cluster_0410901 Cluster_0410901,Saccharide,Yes
BGC0001705,Cluster_1616723 EC:1.1.1.26 Cluster_1190184 Cluster_0033958 Cluster_0451180 EC:2.4.1.13 EC:2.1.1.197 Cluster_1818146 Cluster_1124421,NRP Polyketide,Yes
BGC0001313,Cluster_0105435 Cluster_0105435 Cluster_0105435 Cluster_0105435 EC:2.4.1.12 EC:2.4.1.12 EC:2.4.1.12 EC:2.4.1.12 EC:2.4.1.12 Cluster_0677391 Cluster_0677391 EC:4.2.1.124 EC:4.2.1.124 Cluster_0677391 Cluster_0677391 EC:5.4.99.57 EC:5.4.99.57 Cluster_0677391 Cluster_0815346 Cluster_0105435 Cluster_0105435 Cluster_0105435 Cluster_0105435 Cluster_0105435 Cluster_0105435 Cluster_0105435 Cluster_0815346 Cluster_1485920 Cluster_1337968 Cluster_1337968,Terpene,Yes
BGC0000833,Cluster_1903238 Cluster_1013303 Cluster_1199471 Cluster_1485282 Cluster_1044407 EC:1.1.1.100 Cluster_1724721 EC:6.3.1.15 EC:2.4.1.302 Cluster_1048402 Cluster_0455485 Cluster_1313057 EC:6.2.1.3 Cluster_1827681 Cluster_1176798 Cluster_1514898 EC:2.1.1.284 EC:2.1.1.285 Cluster_0494405 Cluster_1604868 Cluster_1791353 Cluster_0847155 EC:1.1.3.15 Cluster_1192257 Cluster_0956027 EC:1.1.1.133 EC:4.2.1.46 Cluster_0393170 EC:2.7.7.24 EC:5.1.3.13 EC:5.99.1.3 EC:5.99.1.3,Saccharide Other,Yes
BGC0001957,Cluster_0896429 Cluster_1669331 EC:1.1.1.100 Cluster_1101854 Cluster_0010015 Cluster_1714141 Cluster_0931692 Cluster_0137050 Cluster_0097972 Cluster_0493228 Cluster_1086701 Cluster_1396666 Cluster_1770151 EC:1.1.1.169 Cluster_0655410 Cluster_0569818 Cluster_0704649 Cluster_1526134 EC:1.1.1.100 Cluster_1070279 Cluster_1389436 Cluster_1607343 Cluster_1819092 Cluster_1714447 Cluster_1015574 Cluster_1281030 Cluster_0148441 Cluster_0947447 Cluster_1021953 Cluster_0512516,Polyketide,Yes
BGC0002357,Cluster_0711757 Cluster_0585704 Cluster_1148235 EC:3.1.2.14 Cluster_0321044 Cluster_0659041 Cluster_0497380 Cluster_1773617 Cluster_0945462 Cluster_0202649 EC:1.1.1.95 EC:2.2.1.2 EC:2.7.7.42 EC:2.3.1.94 EC:2.3.1.94 EC:5.4.99.15 EC:2.3.1.94 EC:6.1.1.20 EC:4.2.1.119 Cluster_1326948 Cluster_1206000 EC:3.6.3.31 Cluster_1207787 Cluster_0265579 Cluster_1608216 Cluster_0321044 Cluster_1040367 EC:3.5.3.11,Polyketide Other,Yes
BGC0000938,Cluster_1319772 Cluster_1729147 Cluster_0568571 Cluster_0197140 Cluster_0514458 Cluster_1869321 Cluster_1203825 Cluster_0945189 Cluster_1714141 Cluster_0244433 Cluster_0296812 Cluster_1517997 Cluster_0945189 Cluster_1780123 Cluster_0974537 Cluster_0094995 EC:2.1.1.308 EC:1.11.1.23 Cluster_0145237 Cluster_1762070 Cluster_0327685 Cluster_0519226 Cluster_0611698 Cluster_1326636 Cluster_1149283 Cluster_0367067 Cluster_0050314 EC:3.6.3.28 Cluster_1124980,Other,Yes
BGC0001856,Cluster_1712967 Cluster_0611588 Cluster_0922562 Cluster_1821912 Cluster_0321044 Cluster_1362134 EC:3.6.4.12 Cluster_1212255 Cluster_0055856 Cluster_0390833 EC:2.3.1.94 EC:2.3.1.94 EC:2.3.1.165 EC:2.7.7.42 Cluster_1465054 EC:2.3.1.38 EC:2.1.1.61 Cluster_0284193 Cluster_1809265 Cluster_0805133 EC:2.7.7.24 EC:4.2.1.46 Cluster_1060846 Cluster_1145220 Cluster_1021965 EC:2.3.1.94 Cluster_0455485 Cluster_0447189 Cluster_1789428 EC:3.6.3.25 Cluster_1579119 EC:5.1.3.13 Cluster_0393170 Cluster_0647472 Cluster_0317030 EC:2.7.1.25 Cluster_0256466 Cluster_1418703 Cluster_1684896 Cluster_0910821 Cluster_1366689 Cluster_0016521 Cluster_0031642 Cluster_0256468 Cluster_0172537 Cluster_0298334 EC:3.1.2.14 Cluster_1731644 EC:1.21.98.1 Cluster_1567247 EC:2.5.1.120 Cluster_1278512 Cluster_1274020 Cluster_0457019 Cluster_1041371 Cluster_0010015 Cluster_1809265 EC:6.4.1.3 Cluster_0804847 Cluster_1729147 Cluster_0256465 Cluster_0256467,Polyketide,Yes
BGC0001325,EC:3.1.1.1 EC:1.1.1.219 EC:3.1.1.1 Cluster_0105435 Cluster_0105435 Cluster_0815346 EC:1.14.13.37 Cluster_1669328 EC:1.14.21.1 EC:2.1.1.117,Alkaloid,Yes
BGC0002643,Cluster_0254803 Cluster_0375941 Cluster_1450845 Cluster_0215566 EC:4.1.99.1 Cluster_1354170,Alkaloid,Yes
BGC0000730,EC:2.7.7.9 Cluster_1169189 Cluster_0563045 Cluster_0907692 Cluster_1094225 EC:2.7.10.2 Cluster_0517355 Cluster_1762571 EC:4.1.1.65 Cluster_1873343 Cluster_1190633 Cluster_0054240 Cluster_1031617 Cluster_0291748 EC:1.1.1.44,Saccharide,Yes
BGC0001649,Cluster_1073386 Cluster_1270076 Cluster_0256305 Cluster_0444827 Cluster_1199423 Cluster_0786717 Cluster_0613311 Cluster_0498527 Cluster_1821912 Cluster_1207787 Cluster_1809265 Cluster_1365336 Cluster_1220887 Cluster_0400154 Cluster_1869715 EC:2.3.1.94 Cluster_0779982 Cluster_1161265 EC:4.2.1.119 Cluster_0790863 Cluster_0007581 Cluster_0930211 Cluster_1472015 Cluster_0276598 Cluster_0276598 Cluster_1869715 Cluster_1199424 Cluster_0071051 Cluster_1736379 Cluster_0909082 Cluster_0626058,Polyketide,Yes
BGC0001069,Cluster_0794197 Cluster_0242179 EC:2.1.1.33 EC:6.3.5.3 EC:6.2.1.3 EC:1.8.1.4 Cluster_1465054 Cluster_0451180 Cluster_0256469,NRP Polyketide,Yes
BGC0001767,Cluster_1078323 Cluster_0775133 Cluster_1555096 Cluster_1270508 EC:6.2.1.3 Cluster_1199471 Cluster_0775132 Cluster_0775134 Cluster_0620867 Cluster_0264961 Cluster_0817382 Cluster_0061814 Cluster_1512867,NRP,Yes
BGC0001080,EC:2.5.1.121 Cluster_1778935 Cluster_1058093 Cluster_0485738 EC:5.3.3.2 Cluster_0866470 Cluster_1324949 EC:2.3.1.180 Cluster_0367290 Cluster_1514163 Cluster_0641043 Cluster_0822213 Cluster_0504390 EC:5.3.3.17 EC:4.1.3.27 EC:3.3.2.1 Cluster_1616016 Cluster_0822213,Other,Yes
BGC0000751,Cluster_0907692 Cluster_0231533 Cluster_0424420 Cluster_1634448,Saccharide,Yes
BGC0000233,Cluster_1555084 Cluster_1542022 Cluster_0455485 Cluster_1809265 Cluster_1324087 Cluster_1218646 Cluster_0390833 Cluster_0905857 Cluster_1539570 Cluster_0614311 EC:2.1.1.234 Cluster_1579119 EC:2.6.1.50 Cluster_0805133 Cluster_1789428 EC:3.6.3.17 Cluster_1389436 Cluster_0118090 Cluster_0839379 Cluster_0805133 Cluster_1579119 EC:2.1.1.234 Cluster_1722574 Cluster_1217882 Cluster_1831569 Cluster_0662321 Cluster_0947447 EC:2.3.1.179 Cluster_0566414 Cluster_0819229 Cluster_0207207 Cluster_1192257,Polyketide,Yes
BGC0000007,Cluster_1847488 Cluster_1616021 Cluster_1052945 EC:2.3.1.221 EC:1.1.1.349 EC:2.3.1.86 EC:2.3.1.86 Cluster_1104875 Cluster_0604739 EC:1.1.1.352 EC:3.1.1.94 Cluster_1847488 EC:1.1.1.100 Cluster_1102874 Cluster_1780452 EC:1.14.19.n5 Cluster_1073396 EC:2.1.1.109 EC:2.1.1.110 EC:1.14.13.175 EC:4.2.1.143 Cluster_1780452 Cluster_0748602 Cluster_1073396 Cluster_1797757,Polyketide,Yes
BGC0000979,EC:2.3.1.94 Cluster_0789487 Cluster_0983199,NRP Polyketide,Yes
BGC0001636,Cluster_0604739 EC:6.2.1.3 Cluster_0306726 Cluster_1867733 Cluster_0115387 Cluster_0115388 Cluster_0152534 EC:1.1.1.28 Cluster_0117845 Cluster_0421823,NRP,Yes
BGC0002223,Cluster_0819229 EC:1.13.11.1 Cluster_0604727 Cluster_0306757 Cluster_0825341 Cluster_1199426 Cluster_0862562 Cluster_0170792 Cluster_0021055 Cluster_1598103 Cluster_0191380 Cluster_0358756 Cluster_1625837 Cluster_0021055 Cluster_1199425 Cluster_0675544,Polyketide,Yes
BGC0002242,Cluster_1722574 Cluster_1616021 EC:6.2.1.3 Cluster_1052945,NRP,Yes
BGC0000783,EC:4.4.1.2 EC:5.1.3.25 Cluster_0775136 Cluster_1560605 Cluster_1332992 Cluster_0492536 Cluster_0958159 Cluster_0775135 Cluster_0960209 Cluster_0289633 EC:1.3.1.108,Saccharide,Yes
BGC0002326,Cluster_0127052 Cluster_0473128 Cluster_1313057 Cluster_0057857 Cluster_0620419 EC:6.2.1.3 EC:6.2.1.3 Cluster_1889242 Cluster_0510718 Cluster_1778727 Cluster_0309044 Cluster_1736621 Cluster_1223084 Cluster_1206266,NRP,Yes
BGC0001876,Cluster_1606392 EC:6.2.1.20 Cluster_0823061,NRP,Yes
BGC0000086,EC:3.2.1.8 Cluster_1139307 Cluster_0444749 Cluster_1888387 EC:2.3.1.194 Cluster_1207787 Cluster_0549477 Cluster_1570114 Cluster_0377036 Cluster_0321044 EC:1.3.1.86 Cluster_0616166 EC:2.2.1.1 Cluster_1465054 EC:2.3.1.94 EC:2.3.1.94 EC:2.3.1.94 EC:2.3.1.94 EC:2.3.1.94 Cluster_1869715 Cluster_0157144 EC:3.2.1.132 Cluster_0377035 Cluster_0483916,Polyketide,Yes
BGC0000028,EC:6.2.1.3 Cluster_0512516 Cluster_0838663 EC:2.3.1.94 EC:2.3.1.94 EC:2.2.1.2 EC:2.2.1.2 EC:2.3.1.94 Cluster_0616166 Cluster_1436510 Cluster_0569818 Cluster_0704649 EC:2.1.1.104 Cluster_0386797 EC:3.1.2.14 Cluster_0060411 Cluster_0172537 Cluster_1278512,Polyketide,Yes
BGC0000014,Cluster_0304335 EC:3.2.1.4 Cluster_1758769 Cluster_1712887 Cluster_1809265 EC:2.7.13.3 Cluster_1113099 EC:2.7.13.3 Cluster_0655009 EC:2.3.1.94 EC:2.7.1.23 Cluster_0779982 Cluster_0779982 Cluster_0779982 Cluster_0205687 Cluster_1438277 Cluster_0252035 Cluster_1516797 Cluster_1869715 Cluster_0389855 Cluster_0245144 Cluster_0711757 Cluster_1713890 Cluster_0944667 Cluster_1514431 Cluster_0229162 Cluster_1380525 Cluster_1442134 Cluster_1701774 EC:2.7.13.3 Cluster_1516648 Cluster_1072311 Cluster_0292320 EC:2.7.13.3,Polyketide,Yes
BGC0001893,Cluster_0819229 Cluster_0675580 Cluster_0986929 Cluster_1885270,Other,Yes
BGC0001216,Cluster_0709394 Cluster_1312168 Cluster_1542812 Cluster_0983199 Cluster_1658632 Cluster_1616011 Cluster_0618865 Cluster_1816044 Cluster_1400160 Cluster_1294938 Cluster_0960622 Cluster_0060118 Cluster_1487756 Cluster_1706628 Cluster_1048401 Cluster_0796199,NRP Polyketide,Yes
